id_inventario,id_sucursal,id_producto,stock_actual,creado_en,modificado_en,creado_por,modificado_por
3458,10,128,46.385,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3459,10,129,36.666,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3460,10,130,37.197,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3461,10,131,62.780,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3462,10,132,16.820,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3463,10,133,36.772,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3464,10,134,35.478,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3465,10,135,77.878,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3466,10,136,52.889,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3467,10,137,57.829,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3468,10,138,33.146,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3469,10,139,35.609,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3470,10,140,65.350,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3471,10,141,79.807,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3472,10,142,22.073,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3473,10,143,71.555,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3474,10,144,60.925,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3475,10,145,25.114,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3476,10,146,49.859,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3477,10,147,61.898,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3478,10,148,25.199,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3479,10,149,29.180,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3480,10,150,60.734,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3481,10,151,501.495,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3482,10,152,267.694,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3483,10,153,262.601,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3484,10,154,488.113,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3485,10,155,428.929,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3486,10,156,379.288,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3487,10,157,397.709,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3488,10,158,186.485,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3489,10,159,401.210,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3490,10,160,182.796,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3491,10,161,282.391,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3492,10,162,412.617,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3493,10,163,352.096,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3494,10,164,368.974,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3495,10,165,168.341,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3496,10,166,475.921,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3497,10,167,154.005,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3498,10,168,179.330,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3499,10,169,470.771,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3500,10,170,362.110,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3501,10,171,508.823,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3502,10,172,198.648,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3503,10,173,211.873,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3504,10,174,157.483,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3505,10,175,445.754,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3506,10,176,332.383,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3507,10,177,357.288,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3508,10,178,531.058,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3509,10,179,447.112,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3510,10,180,304.468,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3511,10,181,216.093,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3512,10,182,371.434,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3513,10,183,418.338,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3514,10,184,548.165,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3515,10,185,392.247,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3516,10,186,512.128,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3517,10,187,366.693,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3518,10,188,466.160,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3519,10,189,451.851,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3520,10,190,330.148,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3521,10,191,343.429,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3522,10,192,167.145,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3523,10,193,415.145,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3524,10,194,483.985,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3525,10,195,355.735,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3526,10,196,272.412,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3527,10,197,359.030,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3528,10,198,295.551,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3529,10,199,358.608,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3530,10,200,525.131,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3531,10,201,334.528,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3532,10,202,483.902,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3533,10,203,434.342,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3534,10,204,372.112,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3535,10,205,207.794,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3536,10,206,525.680,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3537,10,207,370.253,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3538,10,208,316.697,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3539,10,209,248.343,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3540,10,210,187.799,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3541,10,211,296.677,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3542,10,212,205.469,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3543,10,213,276.440,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3544,10,214,178.411,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3545,10,215,503.439,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3546,10,216,368.496,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3547,10,217,326.229,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3548,10,218,544.952,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3549,10,219,513.559,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3550,10,220,443.564,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3551,10,221,212.256,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3552,10,222,415.026,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3553,10,223,399.607,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3554,10,224,483.967,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3555,10,225,408.423,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3556,10,226,192.223,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3557,10,227,217.187,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3558,10,228,162.445,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3559,10,229,95.703,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3560,10,230,230.896,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3561,10,231,131.052,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3562,10,232,225.582,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3563,10,233,172.595,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3564,10,234,62.984,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3565,10,235,181.137,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3566,10,236,168.992,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3567,10,237,69.926,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3568,10,238,142.678,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3569,10,239,94.422,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3570,10,240,104.245,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3571,10,241,229.933,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3572,10,242,155.868,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3573,10,243,182.388,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3574,10,244,221.838,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3575,10,245,152.787,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3576,10,246,154.941,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3577,10,247,110.259,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3578,10,248,226.811,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3579,10,249,167.864,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3580,10,250,112.222,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3581,10,251,166.370,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3582,10,252,130.116,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3583,10,253,199.663,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3584,10,254,188.703,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3585,10,255,178.885,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3586,10,256,194.652,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3587,10,257,197.445,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3588,10,258,173.272,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3589,10,259,194.252,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3590,10,260,154.034,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3591,10,261,73.784,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3592,10,262,163.254,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3593,10,263,87.306,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3594,10,264,167.234,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3595,10,265,172.059,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3596,10,266,134.148,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3597,10,267,194.819,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3598,10,268,130.648,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3599,10,269,187.670,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3600,10,270,104.771,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3601,10,271,122.534,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3602,10,272,233.185,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3603,10,273,181.246,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3604,10,274,186.140,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3605,10,275,163.617,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3606,10,276,214.698,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3607,10,277,93.616,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3608,10,278,218.119,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3609,10,279,75.582,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3610,10,280,228.816,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3611,10,281,25.144,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3612,10,282,40.671,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3613,10,283,68.416,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3614,10,284,19.853,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3615,10,285,75.538,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3616,10,286,28.820,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3617,10,287,22.437,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3618,10,288,75.817,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3619,10,289,15.249,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3620,10,290,36.100,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3621,10,291,66.112,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3622,10,292,23.356,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3623,10,293,21.436,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3624,10,294,16.560,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3625,10,295,15.527,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3626,10,296,62.570,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3627,10,297,22.209,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3628,10,298,28.106,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3629,10,299,38.130,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3630,10,300,56.982,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3631,10,301,60.218,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3632,10,302,73.951,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3633,10,303,21.667,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3634,10,304,77.954,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3635,10,305,79.287,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3636,10,306,54.143,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3637,10,307,35.923,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3638,10,308,32.474,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3639,10,309,53.160,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3640,10,310,57.472,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3641,10,311,17.264,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3642,10,312,47.590,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3643,10,313,23.451,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3644,10,314,18.278,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3645,10,315,12.983,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3646,10,316,62.202,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3647,10,317,47.056,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3648,10,318,11.261,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3649,10,319,26.996,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3650,10,320,71.579,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3651,10,321,41.536,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3652,10,322,73.338,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3653,10,323,58.110,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3654,10,324,49.092,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3655,10,325,52.259,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3656,10,326,25.087,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3657,10,327,74.386,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3658,10,328,10.555,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3659,10,329,47.019,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3660,10,330,54.524,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3661,10,331,22.947,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3662,10,332,55.207,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3663,10,333,10.507,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3664,10,334,27.368,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3665,10,335,38.644,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3666,10,336,26.259,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3667,10,337,27.540,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3668,10,338,63.391,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3669,10,339,61.193,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3670,10,340,15.958,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3671,10,341,56.616,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3672,10,342,61.977,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3673,10,343,62.723,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3674,10,344,26.007,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3675,10,345,22.824,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3676,10,346,24.611,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3677,10,347,38.053,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3678,10,348,66.262,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3679,10,349,13.598,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3680,10,350,74.643,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3681,10,351,22.403,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3682,10,352,25.492,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3683,10,353,60.609,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3684,10,354,11.541,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3685,10,355,50.559,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3686,10,356,49.439,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3687,10,357,25.932,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3688,10,358,21.082,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3689,10,359,11.069,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3690,10,360,69.783,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3691,10,361,34.539,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3692,10,362,59.104,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3693,10,363,34.052,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3694,10,364,79.337,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3695,10,365,53.892,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3696,10,366,58.918,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3697,10,367,55.345,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3698,10,368,35.012,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3699,10,369,52.437,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3700,10,370,66.352,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3701,11,1,151.670,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3702,11,2,262.472,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3703,11,3,328.371,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3704,11,4,246.567,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3705,11,5,540.295,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3706,11,6,181.731,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3707,11,7,522.149,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3708,11,8,279.571,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3709,11,9,279.598,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3710,11,10,424.241,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3711,11,11,310.554,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3712,11,12,238.598,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3713,11,13,289.873,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3714,11,14,356.856,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3715,11,15,376.255,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3716,11,16,317.575,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3717,11,17,549.611,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3718,11,18,296.503,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3719,11,19,395.870,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3720,11,20,524.248,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3721,11,21,424.217,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3722,11,22,510.692,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3723,11,23,502.190,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3724,11,24,337.058,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3725,11,25,411.366,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3726,11,26,429.320,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3727,11,27,469.466,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3728,11,28,305.972,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3729,11,29,170.334,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3730,11,30,491.381,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3731,11,31,169.077,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3732,11,32,165.184,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3733,11,33,322.205,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3734,11,34,266.147,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3735,11,35,225.246,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
3736,11,36,473.254,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
